grade_level,subject,grade_level_momentum,BOY,MOY,EOY,SOL
4,Math,Grade 4,1443,1475,1525,363
4,Math,Grade 4,1443,1511,1471,363
4,Math,Grade 4,1466,1465,1482,363
4,Math,Grade 4,1474,1494,1471,363
4,Math,Grade 4,1451,1511,1525,363
4,Math,Grade 4,1426,1475,1509,363
4,Math,Grade 4,1474,1475,1460,364
4,Math,Grade 4,1523,1569,1571,364
4,Math,Grade 4,1443,1441,1526,364
4,Math,Grade 4,1451,1494,1509,364
4,Math,Grade 4,1435,1441,1550,364
4,Math,Grade 4,1435,1502,1509,364
4,Math,Grade 4,1466,1485,1550,364
4,Math,Grade 4,1418,1494,1448,364
4,Math,Grade 4,1435,1453,1491,364
4,Math,Grade 4,1418,1502,1482,364
4,Math,Grade 4,1489,1441,1491,364
4,Math,Grade 4,1466,1485,1509,364
4,Math,Grade 4,1435,1494,1509,364
4,Math,Grade 4,1408,1441,1509,365
4,Math,Grade 4,1443,1553,1550,365
4,Math,Grade 4,1489,1523,1491,365
4,Math,Grade 4,1530,1494,1587,365
4,Math,Grade 4,1481,1475,1471,365
4,Math,Grade 4,1451,1502,1482,365
4,Math,Grade 4,1474,1502,1500,365
4,Math,Grade 4,1426,1475,1509,365
4,Math,Grade 4,1418,1502,1471,365
4,Math,Grade 4,1466,1527,1491,365
4,Math,Grade 4,1408,1494,1534,365
4,Math,Grade 4,1443,1527,1509,365
4,Math,Grade 4,1458,1519,1460,365
4,Math,Grade 4,1426,1441,1491,365
4,Math,Grade 4,1451,1485,1545,365
4,Math,Grade 4,1505,1519,1448,365
4,Math,Grade 4,1474,1511,1525,365
4,Math,Grade 4,1435,1485,1460,366
4,Math,Grade 4,1426,1511,1517,366
4,Math,Grade 4,1466,1511,1471,366
4,Math,Grade 4,1458,1502,1509,366
4,Math,Grade 4,1426,1441,1460,366
4,Math,Grade 4,1458,1494,1516,366
4,Math,Grade 4,1494,1475,1471,366
4,Math,Grade 4,1451,1475,1471,366
4,Math,Grade 4,1451,1453,1460,366
4,Math,Grade 4,1388,1408,1509,366
4,Math,Grade 4,1451,1502,1641,366
4,Math,Grade 4,1481,1475,1509,366
4,Math,Grade 4,1375,1644,1641,366
4,Math,Grade 4,1408,1502,1509,366
4,Math,Grade 4,1474,1475,1509,366
4,Math,Grade 4,1451,1453,1471,366
4,Math,Grade 4,1451,1494,1460,367
4,Math,Grade 4,1474,1519,1460,367
4,Math,Grade 4,1466,1485,1500,367
4,Math,Grade 4,1451,1494,1491,367
4,Math,Grade 4,1451,1485,1509,367
4,Math,Grade 4,1466,1494,1500,367
4,Math,Grade 4,1435,1441,1471,367
4,Math,Grade 4,1399,1475,1517,367
4,Math,Grade 4,1466,1502,1509,367
4,Math,Grade 4,1466,1485,1517,367
4,Math,Grade 4,1435,1426,1460,367
4,Math,Grade 4,1489,1494,1542,367
4,Math,Grade 4,1443,1572,1509,367
4,Math,Grade 4,1458,1485,1471,367
4,Math,Grade 4,1443,1441,1460,367
4,Math,Grade 4,1451,1485,1448,367
4,Math,Grade 4,1474,1502,1525,368
4,Math,Grade 4,1494,1563,1491,368
4,Math,Grade 4,1474,1553,1448,368
4,Math,Grade 4,1418,1441,1517,368
4,Math,Grade 4,1458,1502,1500,368
4,Math,Grade 4,1426,1453,1491,368
4,Math,Grade 4,1408,1453,1460,368
4,Math,Grade 4,1435,1408,1460,368
4,Math,Grade 4,1481,1494,1500,368
4,Math,Grade 4,1458,1485,1545,368
4,Math,Grade 4,1443,1465,1500,368
4,Math,Grade 4,1435,1453,1491,368
4,Math,Grade 4,1418,1475,1534,368
4,Math,Grade 4,1451,1475,1534,368
4,Math,Grade 4,1399,1485,1509,368
4,Math,Grade 4,1458,1453,1471,368
4,Math,Grade 4,1474,1465,1471,368
4,Math,Grade 4,1418,1502,1500,368
4,Math,Grade 4,1466,1511,1482,368
4,Math,Grade 4,1451,1494,1471,369
4,Math,Grade 4,1443,1485,1525,369
4,Math,Grade 4,1443,1453,1491,369
4,Math,Grade 4,1435,1465,1525,369
4,Math,Grade 4,1487,1523,1509,369
4,Math,Grade 4,1426,1465,1460,369
4,Math,Grade 4,1408,1475,1471,369
4,Math,Grade 4,1426,1511,1525,369
4,Math,Grade 4,1466,1465,1491,369
4,Math,Grade 4,1399,1502,1491,369
4,Math,Grade 4,1497,1502,1448,369
4,Math,Grade 4,1418,1533,1534,369
4,Math,Grade 4,1451,1494,1471,369
4,Math,Grade 4,1426,1408,1471,369
4,Math,Grade 4,1509,1465,1500,369
4,Math,Grade 4,1418,1453,1517,369
4,Math,Grade 4,1426,1511,1460,369
4,Math,Grade 4,1489,1511,1604,369
4,Math,Grade 4,1458,1453,1391,369
4,Math,Grade 4,1399,1494,1525,370
4,Math,Grade 4,1489,1485,1433,370
4,Math,Grade 4,1458,1502,1500,370
4,Math,Grade 4,1458,1544,1517,370
4,Math,Grade 4,1443,1485,1516,370
4,Math,Grade 4,1458,1527,1491,370
4,Math,Grade 4,1466,1485,1536,370
4,Math,Grade 4,1443,1485,1482,370
4,Math,Grade 4,1426,1494,1517,370
4,Math,Grade 4,1480,1527,1500,370
4,Math,Grade 4,1435,1475,1482,370
4,Math,Grade 4,1426,1485,1517,370
4,Math,Grade 4,1451,1485,1517,370
4,Math,Grade 4,1451,1465,1500,370
4,Math,Grade 4,1466,1502,1509,370
4,Math,Grade 4,1481,1502,1482,370
4,Math,Grade 4,1466,1494,1471,370
4,Math,Grade 4,1474,1453,1491,371
4,Math,Grade 4,1451,1465,1517,371
4,Math,Grade 4,1426,1527,1482,371
4,Math,Grade 4,1418,1511,1500,371
4,Math,Grade 4,1418,1494,1534,371
4,Math,Grade 4,1443,1485,1448,371
4,Math,Grade 4,1435,1485,1448,371
4,Math,Grade 4,1497,1553,1517,371
4,Math,Grade 4,1458,1485,1536,371
4,Math,Grade 4,1443,1563,1471,371
4,Math,Grade 4,1426,1644,1509,371
4,Math,Grade 4,1458,1453,1509,371
4,Math,Grade 4,1408,1475,1509,371
4,Math,Grade 4,1451,1494,1525,371
4,Math,Grade 4,1418,1465,1482,371
4,Math,Grade 4,1388,1494,1482,371
4,Math,Grade 4,1408,1485,1460,371
4,Math,Grade 4,1399,1494,1460,371
4,Math,Grade 4,1418,1485,1509,371
4,Math,Grade 4,1426,1465,1433,371
4,Math,Grade 4,1435,1475,1554,371
4,Math,Grade 4,1408,1465,1460,371
4,Math,Grade 4,1443,1511,1460,371
4,Math,Grade 4,1458,1485,1482,371
4,Math,Grade 4,1418,1475,1482,372
4,Math,Grade 4,1466,1519,1536,372
4,Math,Grade 4,1443,1465,1491,372
4,Math,Grade 4,1418,1536,1500,372
4,Math,Grade 4,1466,1502,1545,372
4,Math,Grade 4,1426,1475,1433,372
4,Math,Grade 4,1504,1441,1471,372
4,Math,Grade 4,1435,1511,1491,372
4,Math,Grade 4,1451,1485,1482,372
4,Math,Grade 4,1451,1485,1448,372
4,Math,Grade 4,1443,1485,1517,372
4,Math,Grade 4,1435,1485,1517,372
4,Math,Grade 4,1474,1494,1545,372
4,Math,Grade 4,1451,1511,1500,372
4,Math,Grade 4,1408,1494,1460,372
4,Math,Grade 4,1494,1502,1491,372
4,Math,Grade 4,1388,1502,1491,372
4,Math,Grade 4,1418,1511,1525,372
4,Math,Grade 4,1466,1465,1536,372
4,Math,Grade 4,1466,1453,1509,372
4,Math,Grade 4,1472,1485,1500,372
4,Math,Grade 4,1408,1465,1491,372
4,Math,Grade 4,1458,1485,1415,372
4,Math,Grade 4,1443,1453,1509,373
4,Math,Grade 4,1481,1517,1525,373
4,Math,Grade 4,1451,1485,1482,373
4,Math,Grade 4,1451,1494,1509,373
4,Math,Grade 4,1408,1453,1500,373
4,Math,Grade 4,1426,1465,1471,373
4,Math,Grade 4,1443,1502,1542,373
4,Math,Grade 4,1451,1494,1509,373
4,Math,Grade 4,1418,1519,1491,373
4,Math,Grade 4,1408,1441,1482,373
4,Math,Grade 4,1451,1494,1534,373
4,Math,Grade 4,1497,1494,1526,373
4,Math,Grade 4,1399,1590,1525,373
4,Math,Grade 4,1418,1502,1460,373
4,Math,Grade 4,1458,1494,1509,373
4,Math,Grade 4,1426,1453,1448,373
4,Math,Grade 4,1466,1544,1526,373
4,Math,Grade 4,1435,1519,1526,373
4,Math,Grade 4,1451,1494,1509,373
4,Math,Grade 4,1451,1465,1471,373
4,Math,Grade 4,1388,1544,1491,374
4,Math,Grade 4,1458,1502,1525,374
4,Math,Grade 4,1494,1465,1517,374
4,Math,Grade 4,1474,1511,1509,374
4,Math,Grade 4,1426,1511,1491,374
4,Math,Grade 4,1458,1502,1534,374
4,Math,Grade 4,1443,1519,1509,374
4,Math,Grade 4,1486,1502,1604,374
4,Math,Grade 4,1443,1475,1491,374
4,Math,Grade 4,1426,1485,1517,374
4,Math,Grade 4,1481,1485,1482,374
4,Math,Grade 4,1435,1465,1491,374
4,Math,Grade 4,1466,1475,1460,375
4,Math,Grade 4,1443,1453,1471,375
4,Math,Grade 4,1481,1494,1482,375
4,Math,Grade 4,1451,1453,1482,375
4,Math,Grade 4,1435,1523,1448,375
4,Math,Grade 4,1458,1485,1491,375
4,Math,Grade 4,1418,1519,1460,375
4,Math,Grade 4,1451,1527,1491,375
4,Math,Grade 4,1418,1475,1491,375
4,Math,Grade 4,1501,1485,1534,375
4,Math,Grade 4,1399,1485,1471,376
4,Math,Grade 4,1443,1453,1482,376
4,Math,Grade 4,1466,1519,1517,376
4,Math,Grade 4,1418,1465,1471,376
4,Math,Grade 4,1426,1485,1525,376
4,Math,Grade 4,1466,1519,1536,376
4,Math,Grade 4,1375,1441,1558,376
4,Math,Grade 4,1418,1453,1525,376
4,Math,Grade 4,1466,1511,1471,376
4,Math,Grade 4,1502,1533,1579,377
4,Math,Grade 4,1418,1527,1662,377
4,Math,Grade 4,1443,1494,1500,377
4,Math,Grade 4,1466,1465,1500,377
4,Math,Grade 4,1435,1502,1526,377
4,Math,Grade 4,1399,1453,1491,377
4,Math,Grade 4,1458,1494,1471,378
4,Math,Grade 4,1435,1475,1536,378
4,Math,Grade 4,1435,1494,1500,378
4,Math,Grade 4,1466,1494,1517,378
4,Math,Grade 4,1497,1581,1587,378
4,Math,Grade 4,1426,1494,1558,378
4,Math,Grade 4,1481,1494,1509,378
4,Math,Grade 4,1466,1453,1534,379
4,Math,Grade 4,1451,1502,1460,379
4,Math,Grade 4,1435,1511,1542,379
4,Math,Grade 4,1435,1553,1491,379
4,Math,Grade 4,1408,1502,1534,379
4,Math,Grade 4,1474,1465,1509,379
4,Math,Grade 4,1466,1553,1491,379
4,Math,Grade 4,1466,1511,1517,379
4,Math,Grade 4,1451,1475,1500,379
4,Math,Grade 4,1466,1485,1542,379
4,Math,Grade 4,1361,1426,1482,379
4,Math,Grade 4,1474,1502,1525,379
4,Math,Grade 4,1435,1544,1525,379
4,Math,Grade 4,1418,1441,1471,379
4,Math,Grade 4,1466,1465,1500,380
4,Math,Grade 4,1426,1553,1500,380
4,Math,Grade 4,1399,1475,1482,380
4,Math,Grade 4,1458,1475,1517,380
4,Math,Grade 4,1511,1502,1500,380
4,Math,Grade 4,1474,1502,1500,380
4,Math,Grade 4,1451,1502,1536,380
4,Math,Grade 4,1474,1426,1525,380
4,Math,Grade 4,1451,1475,1509,380
4,Math,Grade 4,1399,1485,1517,381
4,Math,Grade 4,1426,1485,1509,381
4,Math,Grade 4,1489,1511,1471,381
4,Math,Grade 4,1466,1494,1500,381
4,Math,Grade 4,1426,1494,1500,381
4,Math,Grade 4,1448,1502,1517,381
4,Math,Grade 4,1399,1465,1471,381
4,Math,Grade 4,1451,1494,1471,381
4,Math,Grade 4,1466,1465,1542,381
4,Math,Grade 4,1457,1544,1482,381
4,Math,Grade 4,1474,1494,1517,382
4,Math,Grade 4,1458,1553,1500,382
4,Math,Grade 4,1451,1502,1482,382
4,Math,Grade 4,1426,1511,1471,382
4,Math,Grade 4,1474,1511,1517,382
4,Math,Grade 4,1426,1453,1536,382
4,Math,Grade 4,1474,1494,1558,382
4,Math,Grade 4,1466,1511,1536,382
4,Math,Grade 4,1474,1494,1482,382
4,Math,Grade 4,1451,1502,1509,382
4,Math,Grade 4,1435,1465,1482,382
4,Math,Grade 4,1435,1465,1707,382
4,Math,Grade 4,1451,1494,1500,382
4,Math,Grade 4,1408,1485,1448,382
4,Math,Grade 4,1435,1502,1536,383
4,Math,Grade 4,1408,1485,1491,383
4,Math,Grade 4,1443,1502,1482,383
4,Math,Grade 4,1443,1475,1662,383
4,Math,Grade 4,1497,1502,1509,383
4,Math,Grade 4,1451,1453,1491,383
4,Math,Grade 4,1474,1502,1500,383
4,Math,Grade 4,1466,1502,1554,383
4,Math,Grade 4,1458,1519,1534,383
4,Math,Grade 4,1435,1475,1500,383
4,Math,Grade 4,1474,1475,1500,383
4,Math,Grade 4,1443,1536,1566,384
4,Math,Grade 4,1466,1572,1500,384
4,Math,Grade 4,1466,1536,1525,384
4,Math,Grade 4,1458,1453,1471,384
4,Math,Grade 4,1481,1475,1491,384
4,Math,Grade 4,1435,1441,1482,384
4,Math,Grade 4,1474,1475,1509,384
4,Math,Grade 4,1489,1441,1558,384
4,Math,Grade 4,1497,1502,1525,384
4,Math,Grade 4,1435,1453,1509,384
4,Math,Grade 4,1418,1453,1460,385
4,Math,Grade 4,1418,1485,1500,385
4,Math,Grade 4,1451,1475,1525,385
4,Math,Grade 4,1451,1563,1509,385
4,Math,Grade 4,1481,1527,1525,385
4,Math,Grade 4,1457,1494,1517,385
4,Math,Grade 4,1497,1519,1517,386
4,Math,Grade 4,1458,1485,1482,386
4,Math,Grade 4,1474,1494,1500,386
4,Math,Grade 4,1474,1465,1415,386
4,Math,Grade 4,1466,1475,1517,386
4,Math,Grade 4,1408,1485,1500,386
4,Math,Grade 4,1451,1475,1482,386
4,Math,Grade 4,1465,1511,1517,386
4,Math,Grade 4,1518,1465,1509,386
4,Math,Grade 4,1451,1511,1525,386
4,Math,Grade 4,1443,1519,1482,386
4,Math,Grade 4,1399,1475,1471,386
4,Math,Grade 4,1435,1475,1517,386
4,Math,Grade 4,1361,1465,1587,386
4,Math,Grade 4,1511,1494,1460,386
4,Math,Grade 4,1451,1475,1491,386
4,Math,Grade 4,1451,1502,1525,386
4,Math,Grade 4,1443,1441,1509,386
4,Math,Grade 4,1408,1475,1482,387
4,Math,Grade 4,1489,1519,1554,387
4,Math,Grade 4,1451,1475,1491,387
4,Math,Grade 4,1451,1527,1509,387
4,Math,Grade 4,1451,1511,1471,387
4,Math,Grade 4,1408,1485,1526,387
4,Math,Grade 4,1466,1511,1500,387
4,Math,Grade 4,1474,1511,1525,387
4,Math,Grade 4,1408,1465,1509,387
4,Math,Grade 4,1443,1494,1517,387
4,Math,Grade 4,1466,1536,1558,387
4,Math,Grade 4,1443,1494,1525,387
4,Math,Grade 4,1435,1475,1517,387
4,Math,Grade 4,1435,1441,1471,388
4,Math,Grade 4,1418,1502,1491,388
4,Math,Grade 4,1399,1502,1525,388
4,Math,Grade 4,1388,1465,1448,388
4,Math,Grade 4,1458,1475,1509,388
4,Math,Grade 4,1458,1519,1509,388
4,Math,Grade 4,1480,1441,1500,388
4,Math,Grade 4,1474,1475,1500,388
4,Math,Grade 4,1408,1453,1471,388
4,Math,Grade 4,1435,1511,1536,388
4,Math,Grade 4,1443,1465,1460,388
4,Math,Grade 4,1466,1519,1525,388
4,Math,Grade 4,1458,1502,1525,388
4,Math,Grade 4,1481,1502,1500,388
4,Math,Grade 4,1435,1441,1509,388
4,Math,Grade 4,1458,1408,1542,389
4,Math,Grade 4,1458,1475,1491,389
4,Math,Grade 4,1435,1475,1482,389
4,Math,Grade 4,1408,1485,1500,389
4,Math,Grade 4,1443,1544,1471,389
4,Math,Grade 4,1474,1465,1491,389
4,Math,Grade 4,1458,1511,1471,389
4,Math,Grade 4,1481,1502,1542,389
4,Math,Grade 4,1474,1553,1471,389
4,Math,Grade 4,1443,1453,1517,389
4,Math,Grade 4,1458,1502,1525,389
4,Math,Grade 4,1458,1465,1500,389
4,Math,Grade 4,1458,1465,1554,389
4,Math,Grade 4,1458,1544,1491,389
4,Math,Grade 4,1451,1494,1525,389
4,Math,Grade 4,1458,1485,1482,389
4,Math,Grade 4,1474,1494,1604,390
4,Math,Grade 4,1497,1519,1509,390
4,Math,Grade 4,1497,1475,1433,390
4,Math,Grade 4,1489,1475,1509,390
4,Math,Grade 4,1466,1475,1536,390
4,Math,Grade 4,1474,1502,1500,390
4,Math,Grade 4,1458,1494,1517,390
4,Math,Grade 4,1435,1475,1517,390
4,Math,Grade 4,1466,1553,1545,390
4,Math,Grade 4,1480,1502,1517,390
4,Math,Grade 4,1482,1519,1509,390
4,Math,Grade 4,1426,1511,1482,390
4,Math,Grade 4,1481,1494,1500,390
4,Math,Grade 4,1451,1475,1500,391
4,Math,Grade 4,1426,1502,1525,391
4,Math,Grade 4,1451,1511,1509,391
4,Math,Grade 4,1474,1453,1471,391
4,Math,Grade 4,1474,1485,1662,391
4,Math,Grade 4,1443,1465,1534,391
4,Math,Grade 4,1466,1453,1622,391
4,Math,Grade 4,1458,1465,1491,391
4,Math,Grade 4,1388,1475,1491,391
4,Math,Grade 4,1489,1511,1509,391
4,Math,Grade 4,1474,1533,1517,391
4,Math,Grade 4,1458,1475,1525,391
4,Math,Grade 4,1451,1511,1534,392
4,Math,Grade 4,1418,1485,1471,392
4,Math,Grade 4,1481,1527,1509,392
4,Math,Grade 4,1474,1527,1509,392
4,Math,Grade 4,1504,1536,1500,392
4,Math,Grade 4,1465,1544,1542,392
4,Math,Grade 4,1435,1485,1517,392
4,Math,Grade 4,1474,1485,1500,392
4,Math,Grade 4,1481,1485,1482,393
4,Math,Grade 4,1451,1527,1545,393
4,Math,Grade 4,1451,1485,1550,393
4,Math,Grade 4,1435,1475,1482,393
4,Math,Grade 4,1481,1453,1500,393
4,Math,Grade 4,1480,1581,1596,393
4,Math,Grade 4,1489,1485,1517,393
4,Math,Grade 4,1408,1502,1517,393
4,Math,Grade 4,1443,1519,1460,393
4,Math,Grade 4,1451,1494,1460,393
4,Math,Grade 4,1435,1533,1500,393
4,Math,Grade 4,1435,1494,1500,393
4,Math,Grade 4,1443,1485,1622,393
4,Math,Grade 4,1399,1475,1433,393
4,Math,Grade 4,1435,1453,1471,394
4,Math,Grade 4,1481,1475,1500,394
4,Math,Grade 4,1466,1502,1517,394
4,Math,Grade 4,1481,1465,1509,394
4,Math,Grade 4,1435,1494,1542,394
4,Math,Grade 4,1497,1475,1482,394
4,Math,Grade 4,1466,1494,1482,394
4,Math,Grade 4,1466,1572,1509,394
4,Math,Grade 4,1504,1511,1500,395
4,Math,Grade 4,1426,1502,1482,395
4,Math,Grade 4,1489,1581,1534,395
4,Math,Grade 4,1443,1511,1482,395
4,Math,Grade 4,1408,1475,1460,395
4,Math,Grade 4,1481,1494,1542,395
4,Math,Grade 4,1538,1536,1571,395
4,Math,Grade 4,1497,1475,1482,395
4,Math,Grade 4,1426,1494,1550,395
4,Math,Grade 4,1435,1485,1500,395
4,Math,Grade 4,1458,1502,1675,395
4,Math,Grade 4,1344,1453,1500,395
4,Math,Grade 4,1466,1494,1482,395
4,Math,Grade 4,1481,1494,1542,395
4,Math,Grade 4,1481,1511,1448,396
4,Math,Grade 4,1443,1502,1542,396
4,Math,Grade 4,1426,1511,1509,396
4,Math,Grade 4,1466,1536,1554,396
4,Math,Grade 4,1435,1544,1525,396
4,Math,Grade 4,1466,1502,1460,396
4,Math,Grade 4,1466,1511,1482,396
4,Math,Grade 4,1426,1485,1500,396
4,Math,Grade 4,1466,1527,1517,396
4,Math,Grade 4,1494,1536,1509,396
4,Math,Grade 4,1458,1494,1491,396
4,Math,Grade 4,1458,1475,1509,396
4,Math,Grade 4,1408,1465,1509,396
4,Math,Grade 4,1466,1485,1482,396
4,Math,Grade 4,1489,1475,1500,396
4,Math,Grade 4,1466,1465,1482,396
4,Math,Grade 4,1489,1485,1509,396
4,Math,Grade 4,1466,1465,1509,396
4,Math,Grade 4,1474,1494,1566,396
4,Math,Grade 4,1489,1527,1542,397
4,Math,Grade 4,1451,1588,1596,397
4,Math,Grade 4,1458,1502,1517,397
4,Math,Grade 4,1435,1453,1500,397
4,Math,Grade 4,1458,1494,1471,397
4,Math,Grade 4,1481,1536,1509,397
4,Math,Grade 4,1465,1485,1509,397
4,Math,Grade 4,1443,1485,1517,397
4,Math,Grade 4,1474,1511,1517,397
4,Math,Grade 4,1458,1533,1509,397
4,Math,Grade 4,1474,1453,1491,397
4,Math,Grade 4,1435,1572,1517,397
4,Math,Grade 4,1474,1441,1554,397
4,Math,Grade 4,1443,1426,1448,397
4,Math,Grade 4,1474,1465,1545,397
4,Math,Grade 4,1435,1494,1491,397
4,Math,Grade 4,1451,1475,1471,398
4,Math,Grade 4,1481,1465,1517,398
4,Math,Grade 4,1451,1572,1550,398
4,Math,Grade 4,1435,1465,1491,398
4,Math,Grade 4,1481,1465,1491,398
4,Math,Grade 4,1489,1475,1482,398
4,Math,Grade 4,1418,1544,1471,398
4,Math,Grade 4,1489,1494,1460,398
4,Math,Grade 4,1435,1494,1525,398
4,Math,Grade 4,1435,1519,1509,399
4,Math,Grade 4,1481,1494,1509,399
4,Math,Grade 4,1443,1502,1517,399
4,Math,Grade 4,1466,1453,1534,399
4,Math,Grade 4,1435,1465,1500,399
4,Math,Grade 4,1426,1494,1491,399
4,Math,Grade 4,1451,1572,1534,399
4,Math,Grade 4,1489,1572,1562,399
4,Math,Grade 4,1489,1502,1542,399
4,Math,Grade 4,1435,1485,1491,399
4,Math,Grade 4,1426,1465,1509,399
4,Math,Grade 4,1458,1533,1526,399
4,Math,Grade 4,1474,1475,1525,399
4,Math,Grade 4,1451,1502,1526,400
4,Math,Grade 4,1426,1475,1500,400
4,Math,Grade 4,1489,1485,1482,400
4,Math,Grade 4,1504,1485,1517,400
4,Math,Grade 4,1505,1533,1500,400
4,Math,Grade 4,1458,1475,1517,400
4,Math,Grade 4,1474,1502,1500,400
4,Math,Grade 4,1482,1494,1526,400
4,Math,Grade 4,1474,1523,1517,400
4,Math,Grade 4,1481,1502,1517,400
4,Math,Grade 4,1466,1536,1491,400
4,Math,Grade 4,1474,1502,1554,400
4,Math,Grade 4,1481,1475,1509,400
4,Math,Grade 4,1511,1519,1574,400
4,Math,Grade 4,1474,1485,1471,400
4,Math,Grade 4,1418,1465,1509,400
4,Math,Grade 4,1451,1527,1509,400
4,Math,Grade 4,1458,1511,1500,400
4,Math,Grade 4,1443,1485,1525,400
4,Math,Grade 4,1451,1502,1500,400
4,Math,Grade 4,1408,1485,1534,400
4,Math,Grade 4,1435,1494,1604,400
4,Math,Grade 4,1443,1494,1482,400
4,Math,Grade 4,1465,1502,1526,400
4,Math,Grade 4,1487,1572,1542,400
4,Math,Grade 4,1474,1511,1517,400
4,Math,Grade 4,1426,1511,1542,400
4,Math,Grade 4,1474,1494,1550,400
4,Math,Grade 4,1516,1519,1587,400
4,Math,Grade 4,1487,1544,1525,400
4,Math,Grade 4,1504,1494,1509,400
4,Math,Grade 4,1451,1465,1500,400
4,Math,Grade 4,1481,1502,1482,400
4,Math,Grade 4,1481,1635,1707,400
4,Math,Grade 4,1466,1527,1482,400
4,Math,Grade 4,1443,1527,1579,401
4,Math,Grade 4,1435,1511,1517,401
4,Math,Grade 4,1501,1494,1500,401
4,Math,Grade 4,1443,1563,1509,401
4,Math,Grade 4,1481,1536,1587,401
4,Math,Grade 4,1458,1511,1517,401
4,Math,Grade 4,1474,1502,1517,401
4,Math,Grade 4,1480,1581,1604,401
4,Math,Grade 4,1466,1625,1542,401
4,Math,Grade 4,1435,1475,1509,401
4,Math,Grade 4,1451,1475,1525,401
4,Math,Grade 4,1418,1475,1509,401
4,Math,Grade 4,1489,1544,1566,401
4,Math,Grade 4,1443,1494,1525,401
4,Math,Grade 4,1509,1616,1500,401
4,Math,Grade 4,1494,1511,1550,401
4,Math,Grade 4,1474,1485,1525,401
4,Math,Grade 4,1481,1527,1550,401
4,Math,Grade 4,1435,1485,1500,401
4,Math,Grade 4,1458,1502,1517,401
4,Math,Grade 4,1458,1475,1500,401
4,Math,Grade 4,1489,1465,1433,401
4,Math,Grade 4,1458,1519,1562,402
4,Math,Grade 4,1458,1563,1517,402
4,Math,Grade 4,1451,1533,1534,402
4,Math,Grade 4,1481,1527,1517,402
4,Math,Grade 4,1466,1485,1500,402
4,Math,Grade 4,1435,1453,1526,402
4,Math,Grade 4,1451,1511,1460,402
4,Math,Grade 4,1458,1494,1500,402
4,Math,Grade 4,1458,1475,1471,402
4,Math,Grade 4,1458,1511,1517,402
4,Math,Grade 4,1481,1475,1587,402
4,Math,Grade 4,1466,1544,1542,402
4,Math,Grade 4,1458,1453,1525,402
4,Math,Grade 4,1502,1544,1562,402
4,Math,Grade 4,1489,1511,1448,402
4,Math,Grade 4,1451,1485,1517,402
4,Math,Grade 4,1458,1527,1509,402
4,Math,Grade 4,1466,1553,1509,402
4,Math,Grade 4,1552,1544,1562,402
4,Math,Grade 4,1489,1533,1525,402
4,Math,Grade 4,1451,1475,1509,402
4,Math,Grade 4,1505,1494,1491,402
4,Math,Grade 4,1481,1533,1579,402
4,Math,Grade 4,1458,1475,1550,402
4,Math,Grade 4,1418,1494,1517,403
4,Math,Grade 4,1523,1494,1460,403
4,Math,Grade 4,1474,1519,1534,403
4,Math,Grade 4,1451,1527,1509,403
4,Math,Grade 4,1481,1502,1534,403
4,Math,Grade 4,1435,1519,1491,403
4,Math,Grade 4,1458,1502,1471,403
4,Math,Grade 4,1458,1494,1500,403
4,Math,Grade 4,1458,1485,1566,403
4,Math,Grade 4,1481,1475,1517,403
4,Math,Grade 4,1451,1502,1471,403
4,Math,Grade 4,1474,1485,1554,403
4,Math,Grade 4,1435,1511,1500,403
4,Math,Grade 4,1482,1502,1571,403
4,Math,Grade 4,1481,1527,1525,403
4,Math,Grade 4,1443,1533,1509,403
4,Math,Grade 4,1435,1544,1554,403
4,Math,Grade 4,1466,1519,1509,403
4,Math,Grade 4,1481,1502,1525,403
4,Math,Grade 4,1481,1519,1550,403
4,Math,Grade 4,1480,1544,1545,403
4,Math,Grade 4,1494,1553,1534,403
4,Math,Grade 4,1481,1494,1500,403
4,Math,Grade 4,1530,1536,1571,403
4,Math,Grade 4,1481,1527,1571,403
4,Math,Grade 4,1494,1485,1558,403
4,Math,Grade 4,1435,1533,1500,404
4,Math,Grade 4,1487,1485,1517,404
4,Math,Grade 4,1426,1494,1500,404
4,Math,Grade 4,1449,1552,1500,404
4,Math,Grade 4,1505,1502,1542,404
4,Math,Grade 4,1443,1453,1482,404
4,Math,Grade 4,1474,1511,1554,404
4,Math,Grade 4,1489,1553,1558,404
4,Math,Grade 4,1458,1465,1500,404
4,Math,Grade 4,1443,1475,1509,404
4,Math,Grade 4,1474,1494,1554,404
4,Math,Grade 4,1451,1485,1525,404
4,Math,Grade 4,1474,1563,1525,404
4,Math,Grade 4,1545,1544,1587,404
4,Math,Grade 4,1388,1475,1509,404
4,Math,Grade 4,1504,1494,1545,404
4,Math,Grade 4,1466,1485,1509,404
4,Math,Grade 4,1481,1465,1542,404
4,Math,Grade 4,1458,1511,1517,404
4,Math,Grade 4,1481,1527,1562,404
4,Math,Grade 4,1451,1519,1542,404
4,Math,Grade 4,1435,1475,1517,404
4,Math,Grade 4,1494,1552,1448,404
4,Math,Grade 4,1489,1511,1509,404
4,Math,Grade 4,1474,1544,1542,404
4,Math,Grade 4,1435,1465,1534,404
4,Math,Grade 4,1509,1527,1500,404
4,Math,Grade 4,1418,1523,1509,404
4,Math,Grade 4,1466,1465,1542,404
4,Math,Grade 4,1466,1511,1536,404
4,Math,Grade 4,1518,1494,1517,404
